ID,generated
TEST_0074,1.968602646229556e-06
TEST_0075,0.0002715522423386574
TEST_0076,0.00021682462829630822
TEST_0077,1.1415996823416208e-06
TEST_0078,0.00010386729263700545
TEST_0079,0.9998227953910828
TEST_0080,3.70068519259803e-05
TEST_0081,1.4719644241267815e-06
TEST_0082,0.9997246861457825
TEST_0083,3.0848104870528914e-06
TEST_0084,1.195644813378749e-06
TEST_0085,0.016535261645913124
TEST_0086,8.884349540494441e-07
TEST_0087,0.9971309900283813
TEST_0088,0.9997197985649109
TEST_0089,0.9993009567260742
TEST_0090,0.9999562501907349
TEST_0091,0.4400429427623749
TEST_0092,0.00018643683870323002
TEST_0093,0.0001312676613451913
TEST_0094,0.00017697819566819817
TEST_0095,1.24725477235188e-06
TEST_0096,0.04204532131552696
TEST_0097,1.2210817885716096e-06
TEST_0098,1.7787098840926774e-05
TEST_0099,0.9999459981918335
TEST_0100,0.9995412826538086
TEST_0101,1.0844340749827097e-06
TEST_0102,9.755426617630292e-07
TEST_0103,1.0235050922347e-06
TEST_0104,0.0004771690582856536
TEST_0105,0.0021879631094634533
TEST_0106,0.0002249746466986835
TEST_0107,0.9998291730880737
TEST_0108,0.0004720119177363813
TEST_0109,0.0008994013769552112
TEST_0110,4.929494025418535e-05
TEST_0111,1.795860953279771e-06
TEST_0112,1.7561795857545803e-06
TEST_0113,0.9910017848014832
TEST_0114,0.9970552921295166
TEST_0115,4.804103446076624e-05
TEST_0116,0.9949151277542114
TEST_0117,1.563622959110944e-06
TEST_0118,0.03254452347755432
TEST_0119,2.1419721178972395e-06
TEST_0120,3.485987690510228e-05
TEST_0121,9.551552011544118e-07
TEST_0122,0.997038722038269
TEST_0123,0.00022133511083666235
TEST_0124,9.854751397142536e-07
TEST_0125,0.9998447895050049
TEST_0126,2.0793240764760412e-06
TEST_0127,1.1593893987082993e-06
TEST_0128,8.605772563896608e-06
TEST_0129,0.9999136924743652
TEST_0130,1.4367452649821644e-06
TEST_0131,0.9992967844009399
TEST_0132,1.5088094187376555e-06
TEST_0133,1.1394558896427043e-06
TEST_0134,0.00015371064364444464
TEST_0135,8.743726357351989e-05
TEST_0136,1.4553929759131279e-06
TEST_0137,1.3182029761082958e-06
TEST_0138,0.999065101146698
TEST_0139,1.4354715176523314e-06
TEST_0140,1.1729059679055354e-06
TEST_0141,1.9940164293075213e-06
TEST_0142,0.01817513443529606
TEST_0143,9.697452014734154e-07
TEST_0144,1.588235704730323e-06
TEST_0145,0.00025051090051420033
TEST_0146,0.00012597002205438912
TEST_0147,0.9915180802345276
TEST_0148,1.670309757173527e-06
TEST_0149,0.9996978044509888
TEST_0150,0.9999853372573853
TEST_0151,0.9963085055351257
TEST_0152,0.12136942893266678
TEST_0153,0.06367212533950806
TEST_0154,0.0007805188070051372
TEST_0155,0.9998311996459961
TEST_0156,6.599925109185278e-05
TEST_0157,0.8284059762954712
TEST_0158,0.9908156394958496
TEST_0159,6.382251012837514e-05
TEST_0160,2.600492734927684e-06
TEST_0161,1.6894300642888993e-06
TEST_0162,9.802167824091157e-07
TEST_0163,1.7142502883871202e-06
TEST_0164,1.1585913171074935e-06
TEST_0165,8.545136438442569e-07
TEST_0166,0.9996731281280518
TEST_0167,9.395150186719547e-07
TEST_0168,9.133471507993818e-07
TEST_0169,0.0004678042605519295
TEST_0170,0.9997039437294006
TEST_0171,0.02924400195479393
TEST_0172,0.9999827146530151
TEST_0173,7.521222869399935e-06
TEST_0174,0.9999885559082031
TEST_0175,0.012657706625759602
TEST_0176,1.0250406603518059e-06
TEST_0177,1.055901975632878e-06
TEST_0178,8.443827255177894e-07
TEST_0179,1.1914606830032426e-06
TEST_0180,0.9998561143875122
TEST_0181,0.9920266270637512
TEST_0182,0.001141602173447609
TEST_0183,0.9998456239700317
TEST_0184,0.9974932670593262
TEST_0185,0.9082730412483215
TEST_0186,0.023348182439804077
TEST_0187,7.1960694185690954e-06
TEST_0188,0.9984928369522095
TEST_0189,1.0307654747521156e-06
TEST_0190,0.8963896632194519
TEST_0191,9.208389997183986e-07
TEST_0192,0.999935507774353
TEST_0193,3.470514684522641e-06
TEST_0194,8.252065981650958e-07
TEST_0195,0.9993466734886169
TEST_0196,9.802597560337745e-07
TEST_0197,0.9997734427452087
TEST_0198,0.9997348189353943
TEST_0199,0.9999735355377197
TEST_0200,1.146160798271012e-06
TEST_0201,0.9999262094497681
TEST_0202,0.9841705560684204
TEST_0203,2.2071681087254547e-06
TEST_0204,0.9995563626289368
TEST_0205,9.442323062103242e-06
TEST_0206,0.999845027923584
TEST_0207,1.1641558330666157e-06
TEST_0208,1.6765753798608785e-06
TEST_0209,0.9998107552528381
TEST_0210,1.03285947261611e-06
TEST_0211,1.6765753798608785e-06
TEST_0212,0.9995075464248657
TEST_0213,0.9999128580093384
TEST_0214,2.7329940621712012e-06
TEST_0215,0.9998340606689453
TEST_0216,0.000272021017735824
TEST_0217,0.9898542761802673
TEST_0218,1.2849483255195082e-06
TEST_0219,0.9994587302207947
TEST_0220,0.996086597442627
TEST_0221,0.999620795249939
TEST_0222,0.0018077208660542965
TEST_0223,3.4635711472219555e-06
TEST_0224,0.9998020529747009
TEST_0225,5.615092959487811e-06
TEST_0226,3.2672417091816897e-06
TEST_0227,1.2062699852322112e-06
TEST_0228,0.999221682548523
TEST_0229,8.087193918981939e-07
TEST_0230,2.184506001867703e-06
TEST_0231,0.04937158524990082
TEST_0232,0.999779999256134
TEST_0233,0.5008693933486938
TEST_0234,1.5249302123265807e-06
TEST_0235,4.863745289185317e-06
TEST_0236,0.9944302439689636
TEST_0237,3.4830782169592567e-06
TEST_0238,2.1592618395516183e-06
TEST_0239,1.114891006182006e-06
TEST_0240,0.9978559613227844
TEST_0241,1.3779686014459003e-06
TEST_0242,1.5336692058554036e-06
TEST_0243,1.0772315363283269e-05
TEST_0244,4.506083314481657e-06
TEST_0245,9.584144891050528e-07
TEST_0246,0.018517613410949707
TEST_0247,0.9999021291732788
TEST_0248,0.9999158382415771
TEST_0249,1.222302671521902e-06
TEST_0250,0.9995859265327454
TEST_0251,0.4261243939399719
TEST_0252,1.7982224562729243e-06
TEST_0253,1.3735484571952838e-06
TEST_0254,0.01387319527566433
TEST_0255,0.9988296627998352
TEST_0256,0.016276026144623756
TEST_0257,0.9997699856758118
TEST_0258,0.0001795627031242475
TEST_0259,1.694706043053884e-05
TEST_0260,0.9996800422668457
TEST_0261,1.1523411558300722e-06
TEST_0262,0.0010800595628097653
TEST_0263,0.9996949434280396
TEST_0264,0.03377373889088631
TEST_0265,0.9994014501571655
TEST_0266,0.9922045469284058
TEST_0267,1.8731749378275708e-06
TEST_0268,0.998615026473999
TEST_0269,1.4309132438938832e-06
TEST_0270,0.99945467710495
TEST_0271,6.526934157591313e-05
TEST_0272,1.2454243005777244e-06
TEST_0273,2.2608503513765754e-06
TEST_0274,0.9999172687530518
TEST_0275,0.00972948968410492
TEST_0276,1.2129896731494227e-06
TEST_0277,1.9717706891242415e-05
TEST_0278,2.2283044017967768e-05
TEST_0279,0.9997013211250305
TEST_0280,0.0013541454682126641
TEST_0281,1.0890169050981058e-06
TEST_0282,1.076362309504475e-06
TEST_0283,1.3438560699796653e-06
TEST_0284,9.213388239004416e-07
TEST_0285,6.776411464670673e-05
TEST_0286,0.9999929666519165
TEST_0287,0.15584997832775116
TEST_0288,0.9991981387138367
TEST_0289,0.9999237060546875
TEST_0290,0.9999195337295532
TEST_0291,5.077878540760139e-06
TEST_0292,0.9999922513961792
TEST_0293,3.5230841604061425e-05
TEST_0294,1.5034064745123032e-05
TEST_0295,1.3587404055215302e-06
TEST_0296,0.0032845200039446354
TEST_0297,1.2006165889033582e-05
TEST_0298,0.9998667240142822
TEST_0299,0.999944806098938
TEST_0300,0.999945878982544
TEST_0301,0.9999262094497681
TEST_0302,0.9994702935218811
TEST_0303,0.9968665242195129
TEST_0304,4.169575186097063e-05
TEST_0305,5.7867018767865375e-06
TEST_0306,5.743276415159926e-05
TEST_0307,0.264519602060318
TEST_0308,0.011017357930541039
TEST_0309,0.017368271946907043
TEST_0310,0.001342489616945386
TEST_0311,0.9999951124191284
TEST_0312,1.6478255929541774e-05
TEST_0313,0.9999921321868896
TEST_0314,0.5194430351257324
TEST_0315,0.0030158853624016047
TEST_0316,2.1973935872665606e-05
TEST_0317,0.9998952150344849
TEST_0318,0.9997019171714783
TEST_0319,1.208492449222831e-05
TEST_0320,2.6002173854067223e-06
TEST_0321,0.9999924898147583
TEST_0322,0.9918647408485413
TEST_0323,5.283349673845805e-05
TEST_0324,0.9998214840888977
TEST_0325,0.00015105951752047986
TEST_0326,4.080330836586654e-05
TEST_0327,0.9998527765274048
TEST_0328,0.9997807145118713
TEST_0329,0.9946144223213196
TEST_0330,0.9996558427810669
TEST_0331,1.1583373407120234e-06
TEST_0332,1.3526714610634372e-06
TEST_0333,0.9999791383743286
TEST_0334,0.9962005019187927
TEST_0335,4.521752634900622e-05
TEST_0336,0.9971917271614075
TEST_0337,5.282674464979209e-05
TEST_0338,1.4138286132947542e-06
TEST_0339,0.002361513441428542
TEST_0340,0.9952996969223022
TEST_0341,0.9998774528503418
TEST_0342,0.9992730021476746
TEST_0343,0.9998064637184143
TEST_0344,0.8424755334854126
TEST_0345,0.9999861717224121
TEST_0346,0.99994957447052
TEST_0347,0.00022036985319573432
TEST_0348,0.1332731395959854
TEST_0349,0.9999918937683105
TEST_0350,0.9999942779541016
TEST_0351,0.9999836683273315
TEST_0352,0.99994957447052
TEST_0353,0.9965824484825134
TEST_0354,0.9943918585777283
TEST_0355,0.017072055488824844
TEST_0356,0.9998644590377808
TEST_0357,4.290511697035981e-06
TEST_0358,0.0006246946868486702
TEST_0359,0.9988835453987122
TEST_0360,0.9982553124427795
TEST_0361,0.9994381070137024
TEST_0362,0.00012073813559254631
TEST_0363,0.9922685027122498
TEST_0364,0.002324124099686742
TEST_0365,0.013590214774012566
TEST_0366,0.9994992017745972
TEST_0367,0.00029829327831976116
TEST_0368,0.9960099458694458
TEST_0369,0.0001368201192235574
TEST_0370,0.9950011372566223
TEST_0371,0.00012599922774825245
TEST_0372,0.0003295775386504829
TEST_0373,0.00012208736734464765
TEST_0374,0.0001580475363880396
TEST_0375,0.003767766524106264
TEST_0376,0.996213972568512
TEST_0377,0.9998350143432617
TEST_0378,0.9996805191040039
TEST_0379,0.08845923840999603
TEST_0380,0.9999276399612427
TEST_0381,0.9999032020568848
TEST_0382,0.9998575448989868
TEST_0383,0.004508594516664743
TEST_0384,0.004663914442062378
TEST_0385,0.9851273894309998
TEST_0386,0.00017647955974098295
TEST_0387,0.00011294084106339142
TEST_0388,3.433115807638387e-06
TEST_0389,0.9998412132263184
TEST_0390,9.398247493663803e-05
TEST_0391,0.9998890161514282
TEST_0392,0.0008889823802746832
TEST_0393,1.706534817458305e-06
TEST_0394,0.9998975992202759
TEST_0395,0.9999815225601196
TEST_0396,0.9998255372047424
TEST_0397,0.9993789196014404
TEST_0398,0.9993763566017151
TEST_0399,0.03499244898557663
TEST_0400,0.9998496770858765
TEST_0401,0.9974496960639954
TEST_0402,0.0252523273229599
TEST_0403,0.9989458918571472
TEST_0404,0.9999943971633911
TEST_0405,0.9968881011009216
TEST_0406,0.9950798749923706
TEST_0407,0.9988710284233093
TEST_0408,0.9751816391944885
TEST_0409,6.245321856113151e-05
TEST_0410,0.9998464584350586
TEST_0411,0.9996016621589661
TEST_0412,0.9990940093994141
TEST_0413,4.512190116656711e-06
TEST_0414,1.7557829778525047e-05
TEST_0415,0.020412618294358253
TEST_0416,7.011806883383542e-05
TEST_0417,0.9998251795768738
TEST_0418,0.999911904335022
TEST_0419,5.9137905736861285e-06
TEST_0420,0.9992297887802124
TEST_0421,0.9996280670166016
TEST_0422,0.999536395072937
TEST_0423,0.9998494386672974
TEST_0424,7.731011282885447e-05
TEST_0425,0.9998087286949158
TEST_0426,0.0024471471551805735
TEST_0427,0.08937399834394455
TEST_0428,0.000995546579360962
TEST_0429,0.9990390539169312
TEST_0430,0.9993095397949219
TEST_0431,0.9999123811721802
TEST_0432,0.000599033257458359
TEST_0433,0.9998352527618408
TEST_0434,7.896067836554721e-05
TEST_0435,0.9999945163726807
TEST_0436,0.999970555305481
TEST_0437,0.9999853372573853
TEST_0438,0.0034506251104176044
TEST_0439,0.9999308586120605
TEST_0440,0.9999794960021973
TEST_0441,0.002075138268992305
TEST_0442,0.9965090155601501
TEST_0443,0.9970472455024719
TEST_0444,0.9998434782028198
TEST_0445,0.03258245065808296
TEST_0446,0.9991121888160706
TEST_0447,0.9996737241744995
TEST_0448,0.9999788999557495
TEST_0449,0.0005676074652001262
TEST_0450,0.999049723148346
TEST_0451,0.498574823141098
TEST_0452,0.9992579817771912
TEST_0453,0.05009353905916214
TEST_0454,0.9999719858169556
TEST_0455,0.9995055198669434
TEST_0456,1.87875448318664e-05
TEST_0457,0.9999575614929199
TEST_0458,0.0040792012587189674
TEST_0459,3.802560968324542e-05
TEST_0460,0.0017459813971072435
TEST_0461,0.026024946942925453
TEST_0462,0.9978682994842529
TEST_0463,0.9938989877700806
TEST_0464,0.007011669687926769
TEST_0465,0.00011075978545704857
TEST_0466,0.0011854040203616023
TEST_0467,0.024080567061901093
TEST_0468,0.9999359846115112
TEST_0469,0.00021967798238620162
TEST_0470,0.9990623593330383
TEST_0471,0.0002757561451289803
TEST_0472,0.03857998549938202
TEST_0473,0.0008563086157664657
TEST_0474,0.9997809529304504
TEST_0475,2.754670958893257e-06
TEST_0476,2.7989954105578363e-06
TEST_0477,0.008548188954591751
TEST_0478,0.9995999932289124
TEST_0479,0.9999090433120728
TEST_0480,6.701773600070737e-06
TEST_0481,1.0196343282586895e-05
TEST_0482,0.997977077960968
TEST_0483,4.043123044539243e-05
TEST_0484,0.9997337460517883
TEST_0485,0.9998785257339478
TEST_0486,0.9998759031295776
TEST_0487,5.188840987102594e-06
TEST_0488,0.9947245717048645
TEST_0489,0.9937186241149902
TEST_0490,0.0004838008899241686
TEST_0491,0.00012035467807436362
TEST_0492,0.009075010195374489
TEST_0493,0.9998037219047546
TEST_0494,0.0015999601455405354
TEST_0495,0.9989343285560608
TEST_0496,0.9997835755348206
TEST_0497,4.668349902203772e-06
TEST_0498,5.939431503065862e-05
TEST_0499,0.0005969765479676425
TEST_0500,0.038268569856882095
TEST_0501,0.9999821186065674
TEST_0502,4.126499334233813e-06
TEST_0503,0.9999226331710815
TEST_0504,0.9962538480758667
TEST_0505,0.03378930315375328
TEST_0506,3.4397064155200496e-05
TEST_0507,4.948943023919128e-05
TEST_0508,4.482022177398903e-06
TEST_0509,0.9995874762535095
TEST_0510,0.053762272000312805
TEST_0511,0.999769389629364
TEST_0512,0.9998170733451843
TEST_0513,0.9960011839866638
TEST_0514,0.0005478423554450274
TEST_0515,0.9983595013618469
TEST_0516,2.2420072127715684e-06
TEST_0517,0.043958477675914764
TEST_0518,0.9998176693916321
TEST_0519,1.556433562655002e-05
TEST_0520,7.033491419861093e-05
TEST_0521,0.00028111570281907916
TEST_0522,0.9996896982192993
TEST_0523,0.0001256353425560519
TEST_0524,0.9995934367179871
TEST_0525,0.00015624122170265764
TEST_0526,0.9996381998062134
TEST_0527,0.999842643737793
TEST_0528,0.000623558007646352
TEST_0529,5.435520870378241e-05
TEST_0530,5.623443576041609e-05
TEST_0531,0.9993646740913391
TEST_0532,0.9964280724525452
TEST_0533,0.007120801601558924
TEST_0534,0.9999661445617676
TEST_0535,0.00047059537610039115
TEST_0536,0.0002540037967264652
TEST_0537,0.0011337051400914788
TEST_0538,0.0005252913106232882
TEST_0539,1.9503775547491387e-05
TEST_0540,0.9981504082679749
TEST_0541,0.9882056713104248
TEST_0542,0.00029148286557756364
TEST_0543,0.0020775659941136837
TEST_0544,2.691210829652846e-05
TEST_0545,0.028721414506435394
TEST_0546,0.9980071187019348
TEST_0547,0.00012683616660069674
TEST_0548,0.9999319314956665
TEST_0549,1.1920303222723305e-05
TEST_0550,0.010055244900286198
TEST_0551,0.9994900226593018
TEST_0552,9.717999091662932e-06
TEST_0553,0.9980441331863403
TEST_0554,0.0001242206199094653
TEST_0555,0.005471126642078161
TEST_0556,7.5185694186075125e-06
TEST_0557,0.0002272228739457205
TEST_0558,2.2162653294799384e-06
TEST_0559,2.8149175705038942e-05
TEST_0560,0.012113937176764011
TEST_0561,0.9996757507324219
TEST_0562,0.9994316697120667
TEST_0563,0.9997826218605042
TEST_0564,0.00024812904302962124
TEST_0565,0.9958922863006592
TEST_0566,0.9926803112030029
TEST_0567,0.010341170243918896
TEST_0568,0.9997779726982117
TEST_0569,0.00010014037252403796
TEST_0570,0.9998186230659485
TEST_0571,0.024295227602124214
TEST_0572,0.9998748302459717
TEST_0573,0.9900544881820679
TEST_0574,1.3520779248210602e-05
TEST_0575,9.302618855144829e-05
TEST_0576,0.9999905824661255
TEST_0577,0.999954342842102
TEST_0578,0.9974677562713623
TEST_0579,0.05016982555389404
TEST_0580,0.9999873638153076
TEST_0581,0.9893596172332764
TEST_0582,0.9777178764343262
TEST_0583,0.9999946355819702
TEST_0584,0.0017227811040356755
TEST_0585,0.009349135681986809
TEST_0586,4.989394710719353e-06
TEST_0587,0.004174435045570135
TEST_0588,0.9997829794883728
TEST_0589,0.02353505790233612
TEST_0590,0.9998797178268433
TEST_0591,0.9995325803756714
TEST_0592,0.9995788931846619
TEST_0593,0.9999024868011475
TEST_0594,5.4941974667599425e-06
TEST_0595,0.9999140501022339
TEST_0596,6.317235965980217e-05
TEST_0597,1.1176875887031201e-05
TEST_0598,2.8870856112916954e-05
TEST_0599,3.9814829506212845e-05
TEST_0600,0.005205447785556316
TEST_0601,0.0009618871845304966
TEST_0602,0.008237460628151894
TEST_0603,1.4864213881082833e-05
TEST_0604,0.00021563131303992122
TEST_0605,0.9998947381973267
TEST_0606,7.362566248048097e-05
TEST_0607,0.00160225760191679
TEST_0608,0.9998996257781982
TEST_0609,4.008391442766879e-06
TEST_0610,0.017881905660033226
TEST_0611,0.9996007084846497
TEST_0612,0.0001491251605330035
TEST_0613,6.0833404859295115e-05
TEST_0614,6.688284338451922e-05
TEST_0615,2.1145631762919948e-05
TEST_0616,4.279918812244432e-06
TEST_0617,0.9972261786460876
TEST_0618,0.9977620840072632
TEST_0619,0.9998451471328735
TEST_0620,3.069479134865105e-05
TEST_0621,0.09522397816181183
TEST_0622,0.0005471394397318363
TEST_0623,1.9941662685596384e-05
TEST_0624,3.931910760002211e-05
TEST_0625,0.017647406086325645
TEST_0626,2.495840089977719e-05
TEST_0627,0.9980313181877136
TEST_0628,0.00030875016818754375
TEST_0629,0.983494222164154
TEST_0630,5.751382923335768e-05
TEST_0631,8.147013431880623e-05
TEST_0632,0.05477330833673477
TEST_0633,0.0026125942822545767
TEST_0634,0.03993606194853783
TEST_0635,1.910241962832515e-06
TEST_0636,4.264680228516227e-06
TEST_0637,0.00014694321725983173
TEST_0638,1.4366725736181252e-05
TEST_0639,2.1818950699525885e-06
TEST_0640,1.2663169400184415e-05
TEST_0641,3.906198799086269e-06
TEST_0642,0.0015929372748360038
TEST_0643,0.9424245953559875
TEST_0644,0.01408090814948082
TEST_0645,0.9998546838760376
TEST_0646,0.000693423324264586
TEST_0647,9.72143534454517e-05
TEST_0648,0.9995019435882568
TEST_0649,0.9992984533309937
TEST_0650,0.9939680099487305
TEST_0651,3.460873585936497e-06
TEST_0652,0.42025431990623474
TEST_0653,0.019177725538611412
TEST_0654,3.3664473448880017e-06
TEST_0655,0.017636332660913467
TEST_0656,0.00029681529849767685
TEST_0657,1.1424512194935232e-05
TEST_0658,0.0013467945391312242
TEST_0659,9.820809282246046e-06
TEST_0660,0.0004388972301967442
TEST_0661,0.000407346902647987
TEST_0662,0.9996765851974487
TEST_0663,0.9989075660705566
TEST_0664,0.997416615486145
TEST_0665,0.006843871437013149
TEST_0666,0.02297133207321167
TEST_0667,0.004277440719306469
TEST_0668,0.99970942735672
TEST_0669,0.005489068571478128
TEST_0670,0.9948554039001465
TEST_0671,0.9998519420623779
TEST_0672,0.9997900128364563
TEST_0673,0.0013388443039730191
TEST_0674,0.00025092970463447273
TEST_0675,0.9999607801437378
TEST_0676,0.00400671036913991
TEST_0677,0.9983914494514465
TEST_0678,2.2637892470811494e-05
TEST_0679,0.9984191656112671
TEST_0680,0.9997581839561462
TEST_0681,0.9997745156288147
TEST_0682,0.9999021291732788
TEST_0683,0.9923742413520813
TEST_0684,0.011262265965342522
TEST_0685,0.7830150723457336
TEST_0686,0.9995517134666443
TEST_0687,0.9994811415672302
TEST_0688,0.9995827078819275
TEST_0689,0.997715950012207
TEST_0690,0.019099107012152672
TEST_0691,0.0009894317481666803
TEST_0692,0.9998143315315247
TEST_0693,5.4406606068369e-05
TEST_0694,4.438105315784924e-05
TEST_0695,0.9994999170303345
TEST_0696,0.010606395080685616
TEST_0697,0.0013184312265366316
TEST_0698,0.9997245669364929
TEST_0699,8.373165474040434e-05
TEST_0700,0.9992758631706238
TEST_0701,0.009260830469429493
TEST_0702,0.0002738020848482847
TEST_0703,0.00012561341281980276
TEST_0704,0.0014098281972110271
TEST_0705,0.9998645782470703
TEST_0706,0.026879532262682915
TEST_0707,0.9999735355377197
TEST_0708,0.04487379267811775
TEST_0709,0.9998911619186401
TEST_0710,0.9999109506607056
TEST_0711,0.9998925924301147
TEST_0712,0.9997982382774353
TEST_0713,0.9992467164993286
TEST_0714,9.111790859606117e-06
TEST_0715,5.5623651860514656e-05
TEST_0716,0.0004127123102080077
TEST_0717,0.000954406161326915
TEST_0718,0.9997515082359314
TEST_0719,0.9896413683891296
TEST_0720,0.9995750784873962
TEST_0721,0.9948475360870361
TEST_0722,0.9984318614006042
TEST_0723,0.997876763343811
TEST_0724,0.9999294281005859
TEST_0725,0.9996016621589661
TEST_0726,3.957852641178761e-06
TEST_0727,0.9996904134750366
TEST_0728,1.3867967936675996e-05
TEST_0729,0.0054734316654503345
TEST_0730,5.989340934320353e-06
TEST_0731,0.0002348250854993239
TEST_0732,0.9998937845230103
TEST_0733,0.9999130964279175
TEST_0734,0.003168907482177019
TEST_0735,0.9999741315841675
TEST_0736,6.475601549027488e-05
TEST_0737,0.0002965601743198931
TEST_0738,0.9998779296875
TEST_0739,0.9999562501907349
TEST_0740,0.9999427795410156
TEST_0741,3.711783210746944e-05
TEST_0742,0.9999195337295532
TEST_0743,0.9998801946640015
TEST_0744,0.9978882670402527
TEST_0745,0.0026058161165565252
TEST_0746,3.57337648893008e-06
TEST_0747,0.9998654127120972
TEST_0748,0.9999405145645142
TEST_0749,0.9996557235717773
TEST_0750,0.004728124476969242
TEST_0751,2.3337930542766117e-05
TEST_0752,0.9946738481521606
TEST_0753,0.9998506307601929
TEST_0754,0.9999197721481323
TEST_0755,0.0002206686040153727
TEST_0756,7.248123438330367e-06
TEST_0757,0.9992407560348511
TEST_0758,0.9999291896820068
TEST_0759,0.0003532784176059067
TEST_0760,0.9843628406524658
TEST_0761,0.00010655803635017946
TEST_0762,0.0011928798630833626
TEST_0763,0.03423844277858734
TEST_0764,0.9940382242202759
TEST_0765,0.0003164266818203032
TEST_0766,0.025374731048941612
TEST_0767,0.0033675741869956255
TEST_0768,0.006756832357496023
TEST_0769,0.03527494892477989
TEST_0770,0.9912701845169067
TEST_0771,2.2584825273952447e-05
TEST_0772,0.9995844960212708
TEST_0773,0.0026423262897878885
TEST_0774,0.9973340034484863
TEST_0775,0.9997777342796326
TEST_0776,5.273398983263178e-06
TEST_0777,6.506729278044077e-06
TEST_0778,0.00013105352991260588
TEST_0779,1.1439721674832981e-05
TEST_0780,9.868185588857159e-05
TEST_0781,0.9987799525260925
TEST_0782,2.2297826944850385e-06
TEST_0783,0.00023562439309898764
TEST_0784,0.026384491473436356
TEST_0785,0.00016903768118936568
TEST_0786,7.791225652908906e-05
TEST_0787,4.6362758439499885e-05
TEST_0788,0.00019744879682548344
TEST_0789,6.63415776216425e-05
TEST_0790,5.1930866902694106e-05
TEST_0791,0.999670147895813
TEST_0792,5.054995563114062e-05
TEST_0793,5.994363164063543e-05
TEST_0794,1.0296248547092546e-05
TEST_0795,0.0012957752915099263
TEST_0796,0.99986732006073
TEST_0797,0.00046344264410436153
TEST_0798,0.002406461862847209
TEST_0799,0.003632037900388241
TEST_0800,0.013239607214927673
TEST_0801,0.0018874084344133735
TEST_0802,0.9998168349266052
TEST_0803,0.9999364614486694
TEST_0804,0.0030233345460146666
TEST_0805,2.4053380911936983e-05
TEST_0806,9.664767276262864e-05
TEST_0807,5.78033686906565e-05
TEST_0808,0.00017317617312073708
TEST_0809,0.9998821020126343
TEST_0810,0.9995418787002563
TEST_0811,0.9956415891647339
TEST_0812,0.9992839694023132
TEST_0813,0.0005408040597103536
TEST_0814,0.9950379729270935
TEST_0815,9.83592399279587e-05
TEST_0816,0.000753076164983213
TEST_0817,0.9996229410171509
TEST_0818,0.9988253712654114
TEST_0819,0.9994797110557556
TEST_0820,0.9995648264884949
TEST_0821,0.9998716115951538
TEST_0822,0.9993664622306824
TEST_0823,0.028445972129702568
TEST_0824,0.01898064836859703
TEST_0825,0.0010668920585885644
TEST_0826,0.999237060546875
TEST_0827,0.004388311877846718
TEST_0828,0.0009058292489498854
TEST_0829,0.00038165939622558653
