title,full_text,generated
뱌지마 전투,1812년 원정에 참여한 프랑스 장군이자 유명 연대기 작가인 아르망 드 콜랭쿠르는 뱌지마 전투가 프랑스군에게 미친 영향을 섬세하고 감동적으로 묘사했다.,1
뱌지마 전투,"뱌지마 전투에서 러시아군은 약 1,800명의 병사가 사망 또는 부상을 입었다.",1
고시라카와 천황,"1127년에 태어난 그는 고노에 천황의 갑작스러운 서거 이후 즉위하여, 호겐의 난 이후 권력을 장악하고 양위 후에도 실질적인 권력을 유지하며 사무라이 권력 강화를 위한 정책을 펼쳤고, 이는 미나모토노 요리토모가 가마쿠라 막부를 건설하는 계기를 마련하며 700년에 걸친 무사 지배 시대의 시작을 알렸다.",1
고시라카와 천황,"나카고몬 무네타다는, 한 왕비에게 네 명의 아들이 태어나는 것은 드문 일이라 평하며, 11월 14일 친왕으로 책봉되어 마사히토라는 이름을 얻었고(《주기》), 2년 뒤 증조부 시라카와 법황의 죽음으로 아버지 도바 상황이 인세이를 행하게 되었다.",1
고시라카와 천황,"고노에 천황은 젊은 시절 대부분을 유흥에 몰두하며, 특히 당시 유행하던 이마요에 심취하여 밤낮으로 노래하며, 아버지 도바 상황은 그의 행동이 황위에 어울리지 않다고 평가하기도 했다.",1
고시라카와 천황,"1155년 고노에 천황이 서거하자, 친왕의 아들이자 비후쿠몬인 나리코의 양자인 모리히토 친왕이 29세의 나이로 태자 책봉 없이 즉위했다.",1
고시라카와 천황,1156년 도바 법황의 죽음을 계기로 일어난 호겐의 난 이후 신제이는 정권을 장악하여 호겐신제를 시행하고 고시라카와 천황은 모리히토 친왕에게 양위하며 조정은 인세이파와 친정파의 대립으로 혼란에 빠졌다.,1
고시라카와 천황,"인세이파와 친정파의 주요 인물들이 제거된 후, 고시라카와인과 니조 천황이 주도하는 이두정치 체제가 수립되면서, 당시 주요 국정은 전 간파쿠인 후지와라노 다다미치를 통해 처리되었다.",1
고시라카와 천황,"10월 16일 고시라카와인은 홋슈지도노의 지신으로 히요시샤와 구마노샤를 권청하여, 이후 잦은 구마노 참배를 통해 비후쿠몬인과의 관계를 단절하고 정치적 자유를 얻었다.",1
고시라카와 천황,"고시라카와인의 정치적 지지 기반은 예능에 능한 인의 측근에 의존했지만, 전통적인 귀족이나 실무 관료와의 관계가 약했고, 특히 황후와 다른 후궁들을 배척하며 뇨보 다이라노 시게코에게만 총애를 쏟았던 점이 비판받기도 했다.",1
고시라카와 천황,"9월 3일 시게코가 노리히토 친왕을 출산했으나, 15일 노리히토를 태자로 책봉하려는 음모가 드러나 인세이파 인사들이 관직을 박탈당하면서 고시라카와인은 정치에서 배제되었고 니조 천황과 간파쿠 다다미치가 국정을 책임지게 된다.",1
고시라카와 천황,"인세이를 지지하는 귀족들은 니조 천황을 정통한 통치자로 여겼고, 인세이가 정지된 고시라카와인은 종교에 몰두하며 천수관음에 대한 신앙을 깊게 하였고, 이를 바탕으로 재정 기반을 강화하며 세력을 회복해 나갔다.",1
고시라카와 천황,"1166년, 노리히토 친왕의 황위 계승 자격이 강화되고, 셋쇼 모토자네 사후 셋쇼 자리를 이어받은 마쓰도노 모토후사가 기요모리의 딸에게 셋칸케 영지를 상속시키는 데 고시라카와인의 동의를 얻는 등 친정파의 몰락이 확정되었다.",1
고시라카와 천황,"고시라카와의 몰락은 인세이파의 부상을 가져왔고, 이는 인의들이 구교 계층으로 승진하는 모습으로 드러났다.",1
고시라카와 천황,"10월 10일, 고시라카와인은 기요모리의 지원을 받아 노리히토 친왕을 황태자로 책봉했고, 이를 축하하는 의식은 히가시산조도노에서 격려스럽게 진행되었으며, 구조 가네자네와 기요모리가 각각 도구노부와 슌구다이후로 임명되어 셋칸케와 헤이케가 노리히토를 지지하고 있음을 명확히 드러냈다.",1
고시라카와 천황,"고시라카와인은 인사의 쇄신을 마치고 고쇼의 확장과 군사력 강화에 힘썼으며, 홋슈지 미나미도노를 새로 건립하여 궁중 의식을 위한 공간을 마련했다.",1
고시라카와 천황,고시라카와인은 기요모리의 쇠퇴와 함께 그의 장남 시게모리에게 국가적 권력을 공식적으로 이양하면서도 기요모리의 건강 악화에 큰 충격을 받고 그의 쾌유를 바라는 특별한 대사면령을 내렸다.,1
고시라카와 천황,1169년 새해에 즉위 행사가 끝난 고시라카와인은 출가를 앞두고 다양한 참배와 행사를 거쳐 6월 17일 법황이 됨으로써 헤이케와의 협력 관계를 더욱 강화했다.,1
고시라카와 천황,"1169년 가오 원년, 엔랴쿠지가 후지와라노 나리치카 유배 요구로 강소를 벌였고, 이는 고시라카와인과 헤이시 간의 정치적 대립을 드러냈으며, 다양한 사건들을 거쳐 1171년에야 천황 원복식이 진행될 수 있었다.",1
고시라카와 천황,"고시라카와인은 내부 세력 간의 갈등으로 인해 끊임없이 분열 위기에 처해 있었고, 이를 막기 위해 기요모리의 딸 도쿠코와의 혼인을 정권 안정책으로 선택했습니다.",1
고시라카와 천황,"고시라카와인과 기요모리는 정치적 차이를 갖고 있었지만, 혁신을 추구하는 공통점으로 일송 무역 확대를 위해 협력했다.",1
고시라카와 천황,"당시 일본과 송나라의 무역은 하카타에 송나라 사람들의 마을이 생기고 쓰루가까지 송나라 상선이 항해하는 등 활발했지만, 기나이까지의 접근은 엄격한 유계로 인해 드물었기에 헤이시 가문은 송나라 상선을 기나이까지 들어오게 하기 위해 고시라카와인의 도움을 받게 되었다.",1
고시라카와 천황,"1172년 송나라에서 일본으로 보낸 선물을 송나라의 외교 방식에 대한 문제 제기로 교토 귀족들의 반발 속에, 결국 답례품을 보내며 일본과 송나라 간의 무역이 본격화되었다.",1
고시라카와 천황,"고시라카와인은 난토호쿠레이 간의 다무봉 귀속 문제 분쟁을 중재하려 했지만, 고후쿠지 승려들의 저항으로 팔강법회 참가 금지와 해임 등 강경한 조치를 취했고, 결국 15개 다이지 소유의 장원을 몰수하는 엄중한 조치를 내리게 되었다.",1
고시라카와 천황,"고시라카와인은 시게코를 데리고 평등원을 모델로 한 최승광원을 건립했고, 쇼안 4년에는 시게코와 함께 이쓰쿠시마 신사에 참배하여 당시 최고의 절경을 감상했다.",1
고시라카와 천황,"이쓰쿠시마에서 고시라카와인은 아름다운 풍경과 무녀의 춤을 감상하며 감탄했고, 무녀의 신탁을 받고 '후세에 부처가 될 것을 확실히 듣게 된 오늘'이라는 이마요를 불렀다.",1
고시라카와 천황,"고다이쇼직을 비롯한 여러 관직의 후임 인사 문제와 함께, 고시라카와 법황의 50세 생일을 맞아 홋슈지도노에서 3일간의 축하연이 열렸다.",1
고시라카와 천황,"고시라카와인과 헤이시의 협력 관계를 상징했던 축하연 이후, 다가오는 격변과는 대조적으로 화려했던 분위기는 시게코의 죽음과 다른 고위층의 사망으로 곧바로 사라졌다.",1
고시라카와 천황,"시게코의 죽음 이후 고시라카와인과 헤이케 간의 갈등이 심화되면서, 고시라카와인은 다카쿠라 천황의 퇴위를 암묵적으로 추진하는 행동을 보였다.",1
고시라카와 천황,"12월 5일 지모쿠 이후 인사 문제가 뜨거웠는데, 특히 후지와라노 사다요시와 미쓰요시를 구로도노토로 임명하려는 고시라카와인의 의도가 헤이시 일문과의 권력 다툼으로 이어졌다.",1
고시라카와 천황,"헤이시와의 관계가 회복되던 중, 하쿠산 승려들과 가가 국의 모쿠다이 간의 사소한 분쟁이 엔랴쿠지와 가가노카미 사이의 대립으로 확산되어 고시라카와인과 다이라노 시게모리의 개입에도 불구하고 결국 다이리에서의 격동을 겪게 되었다.",1
고시라카와 천황,"인노고쇼에서 열린 의정에서 나이시쇼의 위치를 홋슈지도노로 옮길지 논의되었으나, 나이시쇼가 도성 밖으로 나간 사례가 없다는 이유로 중단되었고, 고시라카와인은 나이시쇼의 수호를 쓰네모리에게 맡기려 했으나 쓰네모리는 거절했고, 결국 고시라카와인은 미나모토노 요리마사를 다이리로 보냈다.",1
고시라카와 천황,"1173년 4월 안겐의 대화재 이후 교토에서 발생한 묘운의 유배와 엔랴쿠지의 봉기, 이에 따른 고시라카와인의 정치적 몰락을 다룬 사건들을 서술한다.",1
고시라카와 천황,"시시가타니 음모 사건으로 인해 다카쿠라 천황의 퇴위와 엔랴쿠지 공격은 무산되었지만, 시게코의 1주기 법화팔강 거행 문제로 고시라카와인은 또다른 충격을 받게 되었다.",1
고시라카와 천황,"1178년 정월, 고시라카와인이 온죠지에서 전법관정을 받으려 했으나, 엔랴쿠지의 반발로 인해 온죠지를 전소시킬 움직임이 일어나 고시라카와인은 관정과 온죠지 행행을 모두 포기하고 엔랴쿠지 승려들의 공청을 정지시키는 등 보복 조치를 취하게 되었다.",1
고시라카와 천황,"다카쿠라 천황의 첫 아들이 태어나자, 고시라카와인은 안산 기원에 참여했지만, 태자 책봉 문제로 헤이시 일문과의 관계가 다시 악화되었다.",1
고시라카와 천황,"모리코의 죽음으로 인해 셋칸케 소유 영지의 귀속 문제가 제기되어 고시라카와인과 기요모리 사이에 갈등이 촉발되었고, 이는 결국 고시라카와인이 왕가의 가장으로서 영지 관리에 개입하게 되는 계기가 되었다.",1
고시라카와 천황,"고시라카와인과 모토후사의 권력 다툼은 1166년 시게모리 사후에 에치젠 지배권을 둘러싼 갈등이 격화되면서 10월 9일 지모쿠에서 절정에 달했고, 이는 궁극적으로 11월 14일 기요모리의 쿠데타로 이어져 고시라카와인이 몰락하게 된 사건의 시작이었다.",1
고시라카와 천황,"고시라카와인은 도바도노에 유폐되어 신제이의 아들 세 명과 몇몇 뇨보 외에는 출입이 금지되었고, 그의 영지는 몰수되어 다카쿠라 천황의 영지로 편입될 예정이었다.",1
고시라카와 천황,"5월 10일 기요모리가 교토에 도착하자 무사들이 득실했고, 14일에는 모치히토 왕의 모반 발각으로 고시라카와인이 300기의 무사 경호를 받으며 후쿠하라로 떠나게 된다.",1
고시라카와 천황,"후쿠하라 천도 실패 이후 기요모리는 고시라카와인의 재임을 허락했지만, 그의 권력을 견제하기 위해 온죠지와 고후쿠지를 불태우고 승려들을 해임하는 등 다양한 조치를 취했다.",1
고시라카와 천황,"다카쿠라 상황이 붕어한 이후, 헤이시 일문은 법황의 재위 아래에서도 군사적 권력을 유지하기 위해 다양한 전략을 펼쳤다.",1
고시라카와 천황,"2월 7일 단바 국에 제장원총하사가 설치되고, 윤2월에는 간토로 향하는 초토사로 다이라노 무네모리가 일족 무사들의 파병을 결정했지만 다이라노 기요모리의 병세가 악화되어 파병은 연기되었고, 결국 기요모리는 모든 일을 무네모리에게 맡기며 세상을 하직하고 말년을 보냈다.",1
고시라카와 천황,"기요모리의 죽음은 고시라카와인에게 끊임없는 압박에서 벗어나는 기쁨으로 여겨졌고, 그의 궁궐에 모인 무사들의 모습이 다이라노 무네모리에 대한 그의 태도 변화의 신호로 해석되기도 했다.",1
고시라카와 천황,"다이라노 무네모리는 고시라카와인에게 굴복하며 모든 사안을 인센에 맡기겠다고 약속하고, 추토 중단을 결정한 고시라카와인에게 추토를 위한 인쵸 하문 발급을 요구했다.",1
고시라카와 천황,"헤이시파의 다카스와 다다치카가 다이라노 무네모리의 지시로 하문 초안을 작성했지만, 고시라카와인의 반발에도 불구하고 무네모리의 압력으로 헤이시파가 군사 주도권을 잡게 되는 상황에서 고시라카와인은 미나모토노 요리토모에게 화평을 타진했지만 무네모리의 거절로 조정은 실패했다.",1
고시라카와 천황,"고시라카와인은 헤이시 가문의 압력에 맞서 하치조인과 손을 잡고, 천황과 모후를 헤이시로부터 격리하려는 시도를 하였다.",1
고시라카와 천황,"8월 14일, 고시라카와인은 료코 내친왕을 안토쿠 천황의 황후로 책봉하여, 기존 준모였던 고노에 미치코를 교체했습니다.",1
고시라카와 천황,"1183년 2월 21일, 안토쿠 천황은 다이라노 무네모리의 강력한 요구로 고시라카와인에 대한 첫 조근 행차를 이루었고, 이후 4월 9일 호쿠리쿠 정벌 기원 기도가 이세 신궁을 비롯한 여러 신사에서 거행되었다.",1
고시라카와 천황,"24일 안토쿠 천황은 홋슈지도노로 향했는데, 이미 헤이시가 고시라카와인과 안토쿠 천황을 따라 서쪽으로 물러날 계획을 세웠다는 《깃키》 7월 24일 조의 기록이 있기에, 교토를 떠나려는 헤이시의 의도를 알아챈 법황은 25일 새벽에 스케토키와 도모야스만을 데리고 수레에 올라 홋슈지도노를 탈출하여 히에이 산에 피신했다.",1
고시라카와 천황,고시라카와인을 중심으로 헤이시 일당과 미나모토 일당 간의 힘의 균형이 교토 귀환과 삼종신기 반환 문제를 둘러싼 갈등으로 이어져 결국 헤이시가 패군으로 몰락하고 미나모토 일당이 관군이 되었다.,1
고시라카와 천황,"7월 28일, 고시라카와인은 헤이시 가문을 몰아내고 새로운 천황을 옹립하기 위해 다양한 조치를 취했지만, 기소 요시나카의 개입으로 인해 예상치 못한 혼란을 겪게 되었다.",1
고시라카와 천황,"기소 요시나카는 교토의 치안 회복을 맡았지만, 요리토모의 등장으로 그의 역할은 약화되었고 결국 요리토모가 조정의 지지를 얻으며 그의 권력을 축소시켰다.",1
고시라카와 천황,"고시라카와인과 요리토모의 협상이 어려운 상황 속에서 기소 요시나카가 윤10월 15일 교토로 돌아오자, 사람들의 불안감은 더욱 커졌고, 20일 요시나카는 요리토모의 교토 진입을 강력히 독촉하며 그의 선지 취소와 시다 요시히로의 기용을 요구했지만 고시라카와인은 거절했다.",1
고시라카와 천황,"고시라카와인은 미나모토노 요시쓰네 군의 진격과 겐지 무장들의 지원으로 압도적인 우위에 섰고, 헤이시 추토를 위해 교토를 떠난 유키이에의 상황을 이용해 요시나카에게 최후통첩을 보냈다.",1
고시라카와 천황,"19일, 홋슈지도노에서 벌어진 전투에서 인측은 패배하고 고시라카와인은 요시나카군의 포위 속에서 고조 히가시노토인의 저택으로 숨어들었다.",1
고시라카와 천황,"1184년 정월, 미나모토노 노리요리와 요시쓰네가 기소 요시나카를 살해하고, 고시라카와인은 세력 회복과 헤이시 가문에 대한 대응 방안을 논의하기 위해 구교 의정을 열었다.",1
고시라카와 천황,"2월 7일 이치노타니 전투에서 미나모토노 노리요리·요시쓰네가 헤이시군을 멸망시키고, 고시라카와인은 다이라노 무네모리에게 신기 반환을 요구하며, 무네모리는 화평 교섭 서장을 받았던 점과 겐지의 습격을 언급하며 고시라카와인의 요구에 대해 반박하였다.",1
고시라카와 천황,"2월 25일 요리토모는 고시라카와인에게 도카이, 도산, 호쿠리쿠를 포함한 여러 지역으로 고쿠시를 보내고, 기나이 지역에서 군사를 동원해 헤이시와 도고쿠 안정을 위한 지원을 요청했지만, 이는 이미 교토가 지난해부터 헤이시나 기소 요시나카의 반복적인 군사 동원과 병량 징수로 인해 심각한 어려움을 겪고 있었다는 점에서 문제가 되었다.",1
고시라카와 천황,"헤이시 추토가 일시 중단되자, 대부분의 군대는 가마쿠라로 돌아갔고, 요시쓰네는 교토에 머물며 하리마, 미마사카 등 여러 지역에 각각의 장수들을 파견하여 헤이시나 기소 요시나카의 잔당을 추포하고 병량을 확보하도록 지시했다.",1
고시라카와 천황,"고시라카와인은 요리토모에 대한 높은 기대감으로 그를 종5위하에서 한 번에 정4위하로 승진시키고, 친가마쿠라파인 다이라노 요리모리의 복귀와 헤이시 가문의 영토를 요리모리에게 맡기는 등의 조치를 취했다.",1
고시라카와 천황,"7월 헤이시 추토 재개를 앞두고 이세에서 발생한 헤이시 잔당의 대규모 반란(3일 헤이시의 난)을 진압하기 위해 요시쓰네는 이세로 출발했고, 그의 부재에 따라 교토에서 요리토모는 요시쓰네의 임명에 대해 불쾌감을 표출하며, 결국 노리요리가 서국으로 내려갔다.",1
고시라카와 천황,"헤이시 추토에 대한 공통된 입장에도 불구하고, 고시라카와인과 요리토모는 각자의 의견 차이를 드러냈는데, 요리토모는 가네자네를 셋쇼로 임명하려는 의견을 제시했지만, 고시라카와인은 가네자네의 비협력적인 태도를 문제 삼아 반대했고 대신 고노에 모토미치를 지지하며 요리토모의 사위로 삼을 계획을 세우고 있었다.",1
고시라카와 천황,"요시쓰네는 서군의 위기에 맞서 고시라카와인의 반대에도 불구하고 시코쿠로 출진하여 헤이시를 멸망시키고, 5년간 지속된 난을 종결시켰다.",1
고시라카와 천황,"고시라카와인은 요리토모의 공을 칭찬하며 사자를 간토로 보내고, 4월 27일에는 요리토모를 정4위에서 종2위로 승진시켰다.",1
고시라카와 천황,"5월 7일 다이라노 무네모리와 기요무네가 가마쿠라로 보내졌고, 구조 가네자네의 말에서 이미 처형이 결정된 상황이었다.",1
고시라카와 천황,"1185년 7월 9일, 교토를 강타한 대지진으로 인해 건물이 붕괴되고 여진이 계속되자, 8월 14일 연호를 '분지'로 바꾸게 되었다.",1
고시라카와 천황,"8월 27일 고시라카와인은 도다이지 대불 공양을 위해 하치조인 등을 데리고 도다이지에 방문했고, 28일에는 많은 사람들이 모여 화려한 공양을 진행하며, 아직 얼굴을 제외한 나머지 부분의 도금이 완료되지 않았음에도 덴표 시대의 붓을 쇼소인에서 가져와 직접 기둥에 올라가 개안을 올렸다.",1
고시라카와 천황,"법황이 갑작스럽게 개안을 맡게 되면서, 의식 당일 아침 쵸겐의 권유로 결의하고, 지진에 대한 우려에도 불구하고 개안에 대한 의지를 굽히지 않으며, 안전을 확인한 후에야 받침대에 올라갈 수 있었다.",1
고시라카와 천황,"평화를 염원하는 새로운 연호 '분지'에도 불구하고, 요리토모에 대한 미나모토노 요시쓰네와 유키이에의 모반으로 인해 요리토모의 보복에 대한 두려움이 퍼지고, 결국 요시쓰네와 유키이에는 각각의 영지를 떠나게 된다.",1
고시라카와 천황,"11월 24일 호조 도키마사가 1천 기의 군사를 이끌고 도쿄로 들어와 28일에는 수호와 지토 설치를 청했고, 12월 6일에는 가네자네가 내관으로 임명되며 조정 운영을 10명의 의주공경이 맡게 되었고, 묘당개혁을 통해 다이라노 지카무네 등 14명의 흉신을 해임하는 요구안이 제기되었다.",1
고시라카와 천황,"고시라카와인은 요리토모의 분노가 그렇게 심각하지 않다고 판단하여 분지 2년(1186년)에 다시 공세를 펼치고, 구마노 참배 비용, 단바 국의 영지, 조정에 대한 여러 결정을 내렸다.",1
고시라카와 천황,"요리토모는 셋쇼 씨장자에 가네자네를 임명하려 했지만, 셋칸케 영지 분할 문제로 고시라카와인과의 갈등이 심화되어 결국 모토미치가 영지를 대부분 이어받게 되면서 고노에와 구조 가문이 나란히 성립되었다.",1
고시라카와 천황,"요리토모는 각지의 무사들이 신사나 사찰의 영지를 빼앗거나 연공을 내지 않는 등의 범법 행위를 자행하면서 장원영주들의 호소가 쇄도하자, 이에 대한 분쟁 처리에 쫓기고 장원공령제가 무너지는 것을 막기 위해 강경한 자세를 바꿔 법황의 요구를 인정하게 되었다.",1
고시라카와 천황,"지토직 설치와 셋칸케 영지 분할이 합의되면서 조정과 막부의 관계가 개선되고, 황궁 간닌의 수리까지 완료되면서 고토바 천황이 이곳으로 이주하면서 막부는 교토의 치안 회복에도 적극적으로 개입하기 시작하였다.",1
고시라카와 천황,"1188년 4월 13일 인노고쇼·로쿠조도노가 화재로 소실되자, 인의, 분고쿠나 구교, 그리고 막부가 협력하여 재건 공사를 시작했다.",1
고시라카와 천황,"요시쓰네의 행적이 조정과 막부 사이의 주요 논점이 되었고, 분지 4년(1188년) 2월, 요리토모가 오슈에 있는 요시쓰네에 대해 조정에 알리자, 요리토모는 연내 군사행동을 자제하고 오중탑 건축과 살생 금지 등을 이유로 요시쓰네 추토를 명하는 선지 발령을 요청했다.",1
고시라카와 천황,"1189년, 요리토모는 오슈 후지와라 씨를 멸망시키기 위해 조정의 허락 없이 직접 군사를 이끌고 오슈로 진격하여 오슈 캇센을 일으켰다.",1
고시라카와 천황,"1190년 11월 7일, 요리토모는 1천여 기의 군사를 이끌고 로쿠하라로 진입하여 새로 지은 저택으로 들어가고, 곧 고시라카와인과 인노고쇼 로쿠조도노에서 9일간의 밀접한 회담을 나누었다.",1
고시라카와 천황,"요리토모와 고시라카와인은 13일부터 23일까지 여러 번의 장시간 회담을 나누며, 고시라카와인은 24일 요리토모에게 우고노에다이쇼의 자리를 내주고, 12월 1일 고다이쇼 취임식 준비까지 적극적으로 지원했다.",1
고시라카와 천황,"요리토모가 교토에 머물며 법황과 8회의 만남을 통해 양측의 관계를 개선하고, 겐큐 2년(1191년) 3월 22일 신제 반포를 통해 막부의 권력이 공식적으로 인정되어 가마쿠라 시대의 정치 체제가 확립되었다.",1
고시라카와 천황,"1191년 겐큐 2년, 전란과 지진으로 황폐해진 홋슈지도노의 재건 공사가 막부의 지원으로 시작되어, 고시라카와인에게는 추억의 장소였던 그곳이 12월 16일 완공되어 이사를 했다.",1
고시라카와 천황,홋슈지도노로 복귀하자마자 건강이 악화된 고시라카와 천황은 여러 번의 치료에도 불구하고 겐큐 3년(1192년) 3월 13일 로쿠조도노에서 세상을 떠났다.,1
청원경찰,"특정 지정 구역에서 경찰관 권한을 행사하며, 국가중요시설 방호를 위해 총기를 휴대하고 사용할 수 있는 특수한 경찰이다.",1
청원경찰,"청원경찰은 청원주가 경찰 배치 비용을 부담하는 대신, 그 기관, 시설, 사업장 등의 경비를 책임지는 경찰이다.",1
청원경찰,"청원경찰은 청원주 관할 지역 내 기관, 시설, 사업장 등을 담당하는 경찰서장의 지휘 아래, 경비 업무에 필요한 범위 내에서 경찰관의 직무를 수행한다.",1
청원경찰,"경찰은 불심검문, 보호조치 등의 예방적 조치를 취하며 범죄 예방과 위험 발생을 차단하기 위해 권한을 행사할 수 있다.",1
청원경찰,"국가 중요 시설을 제외한 대부분의 은행, 즉 시중은행, 우리은행, 국민은행, 하나은행, 신한은행, 기업은행, 제일은행, 지역 은행, 농협, 우체국 등에는 경비업법에 따른 일반경비원 중 시설경비원(로비 매니저)들이 근무하고 있다.",1
청원경찰,"청원경찰제도는 1960년대 남북긴장 속에서 시설주가 비용을 지불하고 경찰과 유사한 권한을 행사할 수 있도록 한 특별 제도로, 산업시설을 보호하기 위한 준군사적 기능을 수행하기도 했다.",1
청원경찰,1962년 4월 23일 시행된 청원경찰법 시행령 제8조(신분)에 따르면 청원경찰관은 4급 및 5급의 국가공무원으로 규정되어 청원경찰은 처음부터 국가공무원으로 지정되었다.,1
청원경찰,"1973년 12월 31일 법률 제2666호와 1974년 5월 14일 청원경찰법 시행령 개정으로 인해 청원경찰은 국가공무원으로 간주되지 않고, 그 직무상 불법 행위에 대해서는 국가배상법 적용에서 제외되었다.",1
청원경찰,"청원경찰은 사무 내용이 단순한 기계적, 육체적인 일에 한정되지 않고 국가 또는 지방자치단체의 사무에 종사하는 자로서 공무집행방해죄의 대상이 될 수 있다.",1
청원경찰,"국가나 지방자치단체에 근무하는 청원경찰은 다른 청원경찰과 달리 행정기관의 장이 임용하고, 행정기관의 보수를 받으며 공무원법에 따른 특별한 보호를 받는 등 공무원과 유사한 특징을 지니고 있기 때문에, 그에 대한 징계처분 시정은 행정소송의 대상이다.",1
청원경찰,"즉, 청원경찰의 휴가는 경찰공무원복무규정 및 공무원복무규정 제14조부터 제19조에 따라 연가, 병가, 공가로 구분되어 규정되며, 근로기준법의 휴가 규정은 적용되지 않는다.",1
청원경찰,"청원경찰의 직무 범위에 기관장 차량 운전, 주정차/쓰레기투기/과적차량 단속, 골재불법채취 감시, 주차요금 징수 등 주차 관리 및 숙박객/관광객 편의 제공 업무가 포함되는지 여부를 문의드립니다.",1
청원경찰,2001년 4월 7일 개정된 청원경찰법은 청원경찰의 직무범위를 명확히 하여 경비업무 외의 업무 수행을 방지하기 위해 제정되었다.,1
청원경찰,주차관리 업무가 청원경찰의 책임 범위가 아니므로 청원경찰이 청사 내 위험한 차량을 발견해도 제지할 수 없는 상황인가요?,1
청원경찰,"주차 관리 업무는 일반적으로 청원경찰의 직무 범위에 속하지 않지만, 경비구역으로 지정된 청사 내에서 위험하거나 의심스러운 차량이 발견될 경우, 청원경찰은 경비 목적으로 필요한 범위에서 직무를 수행할 수 있습니다.",1
청원경찰,"일반 행정 업무는 청원경찰의 직무 범위가 아닌 점을 기본으로, 청원경찰 직무 수행에 필요한 행정 업무는 예외적으로 포함됩니다.",1
청원경찰,"국제항해선박에 승선하는 여객은 신체, 휴대품, 위탁 수화물을 검색받아야 하며, 항만시설소유자는 필요시 청원경찰을 고용하여 검색을 진행할 수 있다.",1
청원경찰,"즉, 항만 내 보안검색은 청원경찰의 직무 범위에 속하며, 항만이 경비구역일 경우 청원주와 관할 경찰서장의 감독 아래 경비 목적을 위해 필요한 범위 내에서 경찰관 직무를 수행할 수 있다.",1
