title,full_text,generated
나리타 익스프레스,"아카바네-이케부쿠로 구간이 포함될 경우, 아카바네 선을 경유하여 요금을 산정합니다.",1
나리타 익스프레스,"그러므로 오미야-나리타 공항 구간을 이용하는 경우, 두 예시가 모두 적용되며, 이에 따라 오미야 역에서 운행하는 나리타 익스프레스는 하루 2왕복만 있다.",1
나리타 익스프레스,시나가와~쓰루미 구간은 특정 경로이므로 가와사키를 경유하여 요금을 산정합니다.,1
나리타 익스프레스,"나리타 익스프레스가 운행하는 구간이 대도시 근교에 속해 있기에, 대도시 근교 구간을 이용하는 승차권은 거리에 상관없이 최단 거리 기준으로 책정됩니다.",1
나리타 익스프레스,"다음과 같은 조건에서만, 지정된 역에서만 일반실에 탑승할 수 있습니다.",1
나리타 익스프레스,"정기권이나 특급권(지정석)이 없는 경우, 입석 특급권 또는 해당 구간에서 사용 가능한 지정석 특급 회수권을 이용해야 합니다.",1
나리타 익스프레스,열차 특정 구간을 대상으로 하므로 요요기-긴시쵸 구간은 주오선 및 소부선 오차노미즈를 경유하는 정기권으로도 하차 없이 이용 가능합니다.,1
나리타 익스프레스,초기 계획에 따르면 도쿄와 나리타 국제공항을 연결하기 위해 완공 예정이었던 나리타 신칸센을 활용하려 했다.,1
나리타 익스프레스,"1989년부터 1990년까지, 나리타 공항역 개업 이전에 윙 오도리코가 나리타와 이즈큐시모다를 연결하는 노선을 운영했다.",1
나리타 익스프레스,"1991년 3월 19일, 완공되지 않은 나리타 신칸센 구간을 이용한 나리타 공항역 개설과 함께 ""에어포트 나리타"" 및 나리타 익스프레스가 지바 역을 경유하는 형태로 운행을 시작하여 JR이 나리타 공항 접근을 제공하게 되었다.",1
나리타 익스프레스,"초기에는 도쿄-나리타 공항 구간을 6량으로 운행한 후 도쿄에서 분리하여 신주쿠/요코하마 방면으로 각각 3량 편성으로 운행했으나, 1993년 버블 경제로 인한 해외 여행객 증가로 3량 편성을 6량으로 변경했다.",1
나리타 익스프레스,"1990년대 후반 일본 경제 침체 이후, 이용객 감소로 인해 아침 출발 및 저녁 도착편은 정차역을 늘려 통근객을 위한 운행으로 전환되었다.",1
메이저 리그 베이스볼 최우수 선수상,"매년 아메리칸 리그와 내셔널 리그에서 뛰어난 활약을 보인 선수에게 수여되는 메이저 리그 베이스볼 최우수 선수상은 1931년부터 미국야구기자협회에서 주관하며, 2020년까지는 MLB 첫 커미셔너였던 케네소 마운틴 랜디스의 이름을 딴 상이었다.",1
메이저 리그 베이스볼 최우수 선수상,"최우수 선수(MVP) 투표는 시즌 종료 전에 진행되지만, 월드 시리즈가 끝난 후에 결과가 공개된다.",1
메이저 리그 베이스볼 최우수 선수상,"내야수 중 1루수가 MVP 수상 횟수가 가장 많았고, 2루수, 3루수, 유격수 순으로 줄어들었으며, 투수 중 15명이 우완, 10명이 좌완이었고 월터 존슨, 칼 허벨, 할 뉴하우저만이 두 차례 이상 MVP를 받았다.",1
메이저 리그 베이스볼 최우수 선수상,"다양한 포지션에서 MVP를 차지한 야구 선수들의 업적을 살펴보면, 알렉스 로드리게즈는 두 팀과 두 포지션에서 MVP를 수상한 유일한 선수라는 점이 돋보인다.",1
메이저 리그 베이스볼 최우수 선수상,"1979년 내셔널 리그 MVP 투표에서만 키스 에르난데스와 윌리 스타젤이 동률을 이룬 사례가 있으며, 이는 19명의 만장일치 MVP 수상자를 포함한 역사상 유일한 사례이다.",1
메이저 리그 베이스볼 최우수 선수상,"최근 10년간 아메리칸 리그에서 투수 수상자가 드물었는데, 저스틴 벌랜더 이후 처음으로 오타니가 2023년 MVP를 수상하며 역사를 새겼다.",1
메이저 리그 베이스볼 최우수 선수상,"1910년 시즌, 휴 차머스는 최고 타율을 기록한 선수에게 차머스 모델 30을 선물하기로 약속했고, 이로 인해 타이 콥과 냅 라조이가 치열한 경쟁을 벌였습니다.",1
메이저 리그 베이스볼 최우수 선수상,"다음 시즌, 차머스는 자신의 이름을 딴 상을 제정했고, 야구기자협회는 그 상을 '구단과 리그에서 가장 중요하고 훌륭한 선수'를 선정하기 위해 사용하기로 결정했지만, 예상과 달리 큰 인기를 얻지 못해 1914년 이후 수여되지 않게 되었다.",1
메이저 리그 베이스볼 최우수 선수상,"1922년 아메리칸 리그는 뛰어난 공헌을 한 선수에게 수여할 새로운 상을 제정했는데, 야구 기자 8명의 투표 결과로 선정되며 동메달과 상금을 받았다.",1
메이저 리그 베이스볼 최우수 선수상,1931년 시즌 종료 후 BBWAA가 현재와 같은 MVP 시상 방식을 도입하면서 내셔널 리그에서 최초로 MVP를 선정했습니다.,1
아령,아령(哑铃)은 웨이트 트레이닝에 사용되는 주로 한 손으로 들 수 있는 무게 조절이 가능한 혹은 고정된 무게의 플라스틱이나 금속으로 만든 기구이다.,1
아령,웨이트 트레이닝이 서양 문화권의 영향으로 한국에서 확산됨에 따라 덤벨이 아령보다 흔히 쓰이는 용어가 되고 있다.,1
아령,"아령의 기원은 11세기 인도로 거슬러 올라가 인디언 클럽이라 불리는 나무 봉에 돌을 묶어 만든 운동기구가 천 년 동안 사용되었으며, 이후 19세기 초반에 현재의 아령 형태로 진화했다.",1
아령,20세기 보디빌더와 운동선수들의 활용으로 인해 아령은 웨이트 트레이닝이 대중화되면서 널리 알려지게 되었다.,1
아령,"덤벨은 이두박근이나 삼두박근 운동에 주로 사용되지만, 바벨 대신 사용하면 데드리프트, 벤치프레스, 스쿼트와 같은 다양한 운동에도 효과적이며 안전을 확보할 수 있다.",1
진부,부교위는 전수대부를 역임하다가 녹림군의 장군 유인과 전투에서 敗北하여 사망했다.,1
진부,"한륭, 왕창 다음 부교위로 참여한 사절단은 흉노와의 관계 개선을 위해 전한과 신나라 시대에 여러 차례 흉노로 파견되었다.",1
진부,"전수군에서 유인이 이끄는 반란이 일어나자, 왕망은 이통의 아버지 이수를 처형하고, 이통의 형제와 문중 64명을 살해하며 응징의 폭풍을 일으켰고, 유인을 격파하기 위해 녹림군과 전투를 벌였다.",1
진부,"유인이 극양을 지키기 위해 남양군 비양현 남향에 치중을 두고 황순수를 거느리고 비수까지 진격하여 신나라 군의 치중을 빼앗고, 남서쪽과 남동쪽에서 기습 공격으로 신나라 군을 대파하고 진부를 포함한 상당수의 적군을 격파하는 승리를 거두었다.",1
북학,조선 후기 실학의 한 분파인 북학은 한성의 상공업 발전을 배경으로 상품 유통과 생산수단 발전을 주장하며 이용후생을 강조했다.,1
북학,"호란 이후 한성의 분위기는 북벌을 주장하는 반청숭명 사상이 강세였고, 조선이 중화문화의 유일한 계승자라는 소중화주의를 주자성리학이 지지하며, 명나라를 높이는 것만이 목적이 아니었지만, 청나라를 정통으로 인정하지 않고 삼전도의 굴욕을 극복하며 조선의 문화적 우월성을 주장하는 자존심이 드러나기도 했다.",1
북학,"조선 시대에는 명나라에 대한 숭배를 공식화하고, 청나라와의 갈등에도 불구하고 명나라 황제에 대한 제사를 지내는 등 다양한 행위를 통해 숭명반청의 정신을 강조했다.",1
북학,"18세기 중엽 이후 노론 일부에서는 시대 변화를 적극 수용하는 새로운 학풍이 나타났고, 이는 청나라에서 유래하여 '북학'이라고 불리며 주자성리학의 틀 안에서 서양 문화를 받아들이는 것을 의미했다.",1
북학,"북학은 중국의 주인 민족을 멸시하되 중국 문화, 산업, 기술은 수용한다는 유연한 태도로, 이는 서양 기술을 받아들이되 정신과 사상은 동양으로 유지하여 서양을 감화시키자는 동도서기론의 핵심 사상으로 이어졌다.",1
북학,"북학파는 청나라의 전성기를 숭배하는 것뿐만 아니라, 18세기 후반 한성의 상업 도시화, 영조와 정조의 인재 등용 정책, 그리고 17세기의 절충적 학풍과 고학, 농촌경제에 대한 관심도 등 다양한 요소로부터 영향을 받았다.",1
북학,"한성의 일부 노론은 상공업 발전과 더불어 농촌 문제 해결을 강조하며, 청나라의 문물을 적극적으로 수용하여 부국강병과 국민의 복지를 증진하는 '북학'이라는 새로운 사상으로 변화했다.",1
북학,"북학은 박제가의 《북학의》를 계기로 홍대용, 박지원, 이덕무 등이 남긴 저작들이 동조화된 흐름으로, 청나라 중국 기행 경험을 바탕으로 조선의 인식 개혁과 양반 사회의 모순을 비판하며, 생산 활동을 중시하는 전진적인 사상을 펼쳤다.",1
불암산,"불암산은 서울특별시 노원구와 경기도 남양주시에 걸쳐 있는 508m의 산으로, 덕릉고개를 경계로 수락산과 맞닿아 있다.",1
불암산,"불암산은 사암으로 이루어져 수목이 드문 편이지만, 기암괴석이 늘어선 능선과 봄철 철쭉은 아름다움을 자랑하며, '부처바위'라는 이름처럼 거대한 불상을 떠올리게 한다.",1
불암산,"태강릉은 조선 중종의 계비 문정왕후 윤씨 능인 태릉과 명종과 인순왕후 심씨 능인 강릉을 합쳐 부르는 말로, 문인석과 무인석은 두 능이 비슷하지만 강릉은 난간석을 터서 쌍봉능침으로 한 점이 태릉과 다르다.",1
불암산,"과거 양주목에 속했던 필암산(筆岩山)은 먹골(墨洞)과 벼루말(硯村)과 함께 필(筆)·묵(墨)·현(硯)으로 지기(地氣)를 꺾는다는 풍수지명이었으며, 불암산(佛岩山)이라는 이름은 봉우리가 부처의 모자처럼 보였기에 유래되었다.",1
불암산,서울 노원구는 불암산도시자연공원 중계지구에 6만 4761m2 규모의 '자연사 생태광장'을 신설한다고 발표했다.,1
불암산,"북한산과 수락산을 사이에 두고 한천평야의 동쪽에 위치한 불암산은 한천이 둘러싸고 있으며, 주봉 남쪽에는 420m 높이의 제2봉이 있다.",1
불암산,"주봉과 제2봉 사이를 잇는 지점에는 불암사가 위치하며, 산 주변에는 불암산폭포, 석천암, 학도암, 강릉, 태릉 등이 즐비하며 서쪽 사면에는 정암사와 약소암이 자리 잡고 산정에는 불암산성터가 남아있다.",1
불암산,"화강암 기반의 석산인 불암산은 암벽타기, 등산, 빙벽타기를 즐기기에 좋은 명소이며, 불암폭포, 수많은 등산로, 약수터를 자랑하며, 웅장한 암벽과 푸른 수림이 특징이다.",1
쇼본의 액션,"《쇼본의 액션》은 일본의 치쿠가 슈퍼 마리오 브라더스를 패러디하여 만든 인디 게임으로, 극악의 난이도로 재구성된 1월드를 배경으로 트랩을 피해 목적지까지 도달하는 게임입니다.",1
쇼본의 액션,"초기 시각에는 슈퍼 마리오브라더스를 연상시키지만, 숨겨진 트랩들이 곳곳에 배치되어 주인공의 진로를 방해하고 난이도를 높여 '막장 마리오', '낚시 마리오'라는 별명을 얻게 되었다.",1
쇼본의 액션,"처음에는 3개의 라이프로 시작하는 것처럼 보이지만, 실제로는 라이프는 무한하며 0이 되어도 게임오버가 되지 않고 마이너스로 계속됩니다.",1
쇼본의 액션,쇼본의 액션은 인터넷에서 다양한 영상으로 많이 공유되고 있다.,1
네이선 미어볼드,"미어볼드는 900개가 넘는 미국 특허의 공동 발명가로서, Microsoft의 17개 특허에도 이름이 등재되었다.",1
네이선 미어볼드,"미어볼드는 1959년 워싱턴주 시애틀 출신으로, 캘리포니아 샌타모니카에서 자라며 14세에 대학에 진학하여 수리경제학 분야에서 박사 학위를 취득했습니다.",1
네이선 미어볼드,"미어볼드는 캠브리지에서 떠나 캘리포니아 오클랜드에서 컴퓨터 스타트업을 설립했고, 이후 13년간 마이크로소프트에서 다양한 리더십 역할을 맡았으며 최종적으로 1996년 최초의 CTO로 선임되었다.",1
네이선 미어볼드,"기술 및 에너지 분야의 특허 포트폴리오를 개발하고 중개하는 기업으로, Intellectual Ventures는 기업과 발명가로부터 특허를 구매하고, 자체 발명 팀을 통해 특허를 출원하며, 특히 저소득 국가를 위한 개선된 기술을 개발하는 Global Good 부서를 운영한다.",1
네이선 미어볼드,"미어볼드는 특허 기반 증권 시장 구축을 목표로 Intellectual Ventures를 설립했지만, 회사의 사업 방식은 논란이 되면서 특허 괴물로 비난받기도 했다.",1
에이랜드,"에이랜드는 2005년 홍대 1호점 오픈으로 시작하여 한국 신진 디자이너들의 다양한 제품, 의류부터 화장품, 잡화, 리빙 소품까지를 한 공간에서 선보이며 국내외 K패션 팬들에게 사랑받고 있다.",1
에이랜드,"에이랜드는 대한민국 최초의 신진 디자이너 편집숍으로, 10~20대 젊은 소비자들에게 디자이너 브랜드 접근성을 높이고, 디자이너 데뷔를 위한 진입 장벽을 낮춰 한국 패션을 대중화하는 데 크게 기여하며, 국내외 쇼퍼들에게 필수적인 K패션 코스로 자리매김했다.",1
슈퍼디스크,1997년 3M의 스토리지 제품 그룹 이메이션이 개발한 슈퍼디스크 하드웨어는 주로 마츠시타에서 생산되었다.,1
슈퍼디스크,"슈퍼디스크는 북미 시장에서 성공을 거두지 못했지만, 아시아와 오스트레일리아에서는 인기를 얻어 2세대 모델까지 출시되었지만, 결국 2003년에 생산이 종료되었습니다.",1
슈퍼디스크,슈퍼디스크 시스템의 디자인은 1990년대 초 레노버EMC에서 시작된 플롭티컬 기술 프로젝트에서 기원했다.,1
슈퍼디스크,"마츠시타는 기술 개발을 통해 LS-240을 출시했는데, 이는 용량이 두 배로 증가하고 정규 플로피 디스크를 32MB로 포맷할 수 있는 기능을 탑재했지만, 높은 밀도로 인해 재기록이 필수적인 CD-RW 미디어와 유사하게 비용이 상승했습니다.",1
슈퍼디스크,"두 대의 파나소닉 디지털 카메라(PV-SD4090, PV-SD5000)는 슈퍼디스크 드라이브를 탑재하여 슈퍼디스크(LS120)와 3.5인치 플로피 디스크를 메모리 미디어로 사용할 수 있도록 했다.",1
슈퍼디스크,"USB는 CD 드라이브가 할 수 없는 많은 양의 드라이버를 저장하여 서버 설치 및 디버깅에 유리하게 활용되었으며, 심지어 150MB의 ReactOS와 같은 실시간 운영체제를 실행하기도 했다.",1
나이지리아 축구 국가대표팀,"나이지리아 축구 국가대표팀, 즉 ""슈퍼 이글스""는 1949년에 첫 국제 대회에서 승리하며 아프리카 축구 강팀으로 자리매김한 나이지리아를 대표하는 팀으로 현재 모슈드 아비올라 국립 경기장을 홈 구장으로 사용한다.",1
나이지리아 축구 국가대표팀,"월드컵 본선 5번 출전 중 3번(1994, 1998, 2014년) 16강에 진출하며 나이지리아는 모로코(1986년), 카메룬(1990년)에 이어 월드컵 16강 이상의 성적을 거둔 아프리카 팀으로써 역사를 썼다.",1
나이지리아 축구 국가대표팀,"아프리카 네이션스컵 본선 17번 출전에 8강 이상의 성적을 거두며 꾸준한 강팀을 보여주었고, 결승에 7번 진출하여 3번 우승, 4번 준우승을 차지했다.",1
나이지리아 축구 국가대표팀,"아프리카 네이션스 챔피언십 본선에 국내 선수만 출전하는 대회에 3번 참가하여 2018년에는 준우승, 2014년에는 3위를 차지했다.",1
나이지리아 축구 국가대표팀,"컨페드컵에 두 번 참가하여 1995년에는 4위, 2013년에는 조별리그에서 탈락했다.",1
나이지리아 축구 국가대표팀,"성인 대표팀은 3번의 출전에서 조별리그에서 탈락했지만, U-23 대표팀으로는 4번의 출전 중 1996년 금메달, 2008년 은메달, 2016년 동메달을 획득하며 3번의 메달을 거머쥐었다.",1
아제르바이잔의 대외 관계,"1991년 소련 붕괴 이후 조지아와 아제르바이잔은 외교 관계를 맺었으며, 구암 회원국으로서 협력을 강화하고 있으며 최근에는 가스관 연결 및 철도 사업 협력을 위한 합의를 이루었다.",1
아제르바이잔의 대외 관계,"비록 독립국가연합에 속해 있지만, 러시아의 과거 압제로 인해 러시아와의 관계는 매우 긴장되어 있다.",1
아제르바이잔의 대외 관계,2020년 나고르노카라바흐 전쟁 이후 아제르바이잔이 나고르노카라바흐를 점령하면서 아르메니아와의 관계는 더욱 악화되었다.,1
아제르바이잔의 대외 관계,"터키와의 우호 관계는 튀르크계 민족적 공통성에서 비롯되어 군사 동맹을 맺을 정도로 깊어 왔고, 현재에도 동족으로 여겨지고 있다.",1
아제르바이잔의 대외 관계,파키스탄은 나고르노카라바흐 분쟁으로 인해 아제르바이잔을 지지하고 아르메니아를 주권 국가로 인정하지 않습니다.,1
아제르바이잔의 대외 관계,"이란은 이슬람교 시아파 공동체라는 점에서 이웃 국가들과 유사성을 가지지만, 일부 분쟁 또한 존재한다.",1
아제르바이잔의 대외 관계,"이스라엘은 1992년 아제르바이잔을 국가로 인정하고 외교 관계를 수립했으며, 석유·천연가스 수입과 2020년 나고르노카라바흐 분쟁 당시 무기 지원 등을 통해 돈독한 관계를 유지하고 있다.",1
부산 복천동 11호분 출토 도기 거북장식 원통형 기대 및 단경호,복천동 11호분에서 출토된 거북장식 원통형 기대와 단경호는 김해 국립박물관에 소장되어 가야시대 5세기 무덤 구조를 엿볼 수 있는 귀중한 유물이다.,1
부산 복천동 11호분 출토 도기 거북장식 원통형 기대 및 단경호,"부산 복천동 11호분은 1980년대 부산대학교 박물관에서 발굴한 5세기 가야 시대 수장급 인물의 무덤으로, 깨지지 않고 잘 보존된 토기와 삼국시대 토우 중 유일하게 거북이 토우가 부착된 특징을 가진 고분이다.",1
부산 복천동 11호분 출토 도기 거북장식 원통형 기대 및 단경호,"가야시대의 대표적인 도기로 손꼽히는 원통형 항아리 받침대는 크고 조화로운 형태, 자연스러운 시유, 다양한 투창 문양 등 기술적 뛰어남을 보여주며, 손상 없는 완전한 형태와 거북이 조형, 안정된 조형 감각, 세련된 문양 표현으로 보물 지정에 충분한 가치를 지니고 있다.",1
창원 성주사 목조석가여래삼불좌상,조선시대에 만들어진 목조석가여래삼불좌상은 경상남도 창원시 천선동 성주사에 소장되어 있다.,1
창원 성주사 목조석가여래삼불좌상,"17세기 중엽에 널리 퍼진 석가, 약사, 아미타의 삼존불상으로, 1655년 봄부터 제작되어 같은 해 가을에 완성되었다.",1
창원 성주사 목조석가여래삼불좌상,"수조각승 녹원의 작품 중에서도 1659년과 1673년에 조성한 불상보다 앞서는 작품은 아직 발견되지 않았기에, 이 작품은 그의 작품 세계를 이해하는 데 중요한 의미를 지닌다.",1
창원 성주사 목조석가여래삼불좌상,"삼존의 육계가 드러나지 않는 반구형 머리, 규칙적인 나발, 갸름한 얼굴, 부드러운 눈, 돋보이는 코, 부드러운 입술, 두툼한 턱, 원통형 목에 새겨진 삼도, 힘찬 주름 등은 녹원 작가의 조각적 능력과 작품적 특징을 잘 보여준다.",1
창원 성주사 목조석가여래삼불좌상,"수화승 녹원의 《기장 장안사 대웅전 석가여래삼불상》에도 비슷한 조각적 특징들이 나타나지만, 예술적 감성과 완성도 면에서 이 삼불상이 우수하다.",1
창원 성주사 목조석가여래삼불좌상,이 삼불상은 녹원 조각가의 초기 작품으로서 그의 작품 세계와 당시 조각사를 이해하는 데 중요한 핵심 자료이다.,1
남평 문씨,"남평읍을 본관으로 하는 한국의 성씨로, 남평 문씨라 불린다.",1
남평 문씨,고려 시대에 남평 문씨 시조 문다성은 삼중대광벽상공신 남평백에 봉해져 무성의 시호를 받았다.,1
남평 문씨,"문다성은 백제 미동부리현 장자못 연못가의 높은 바위에서 태어났다는 전설이 전해지며, 현재는 전라남도 나주시 남평읍 장자못에 문암이라는 전설의 바위가 남아있다.",1
남평 문씨,"옛날 472년, 백제 개로왕 18년, 미동부리현 동쪽 장자못 곁에 천길 높이의 바위가 있었는데, 그 바위 아래에서 군주가 놀던 중 오색 구름으로 감싸인 바위에서 갓난아이의 울음소리가 들려 석함 속에 있는 아름다운 아이를 발견하고, 그를 데려 키워 문사에 통달하고 총명한 다성이라 칭하며 삼중대광벽상공신으로 남평백에 봉해지게 되었다고 전해진다.",1
남평 문씨,대종회는 472년(백제 개로왕 18년)의 탄생 기록이 고려 개국공신 족보와 일치하지 않아 후삼국시대로 수정했다.,1
남평 문씨,"문다성 이후 문씨 세계가 불분명하여 1731년 발간된 신해보는 문익을 기세조로, 이후 최초의 합의된 대동보도 문익을 1세로 하여 문씨 세계를 정리했고, 현재의 대동보 역시 이를 따르고 있다.",1
남평 문씨,"문익 가문은 문공인, 문공유가 각각 판상서병부사와 병부상서를 지내고, 손자 문극겸은 권판상서이부사에 올랐다.",1
남평 문씨,"남평은 현재 전라남도 나주시 남평읍에 위치한 지명으로, 백제 시대부터 다양한 역사적 변천을 거치며 오늘날의 모습을 갖추게 되었다.",1
남평 문씨,전라남도 나주시 남평면 풍림리 문바위 옆에 1993년에 세워진 장연서원은 매년 3월 20일 단제를 모시고 9월 중정일에는 유림이 제향을 올린다.,1
2018년 한국시리즈,2018년 KBO 한국시리즈는 2009년 플레이오프 이후 9년 만에 재회하는 두산 베어스와 SK 와이번스의 격돌이었다.,1
2018년 한국시리즈,SK 와이번스가 6차전 끝에 4승 2패로 승리하며 8년 만에 한국시리즈 우승컵을 들어올렸다.,1
2018년 한국시리즈,"지난 시즌 우승팀 KIA와 정규시즌 4위 넥센 히어로즈가 와일드카드 결정전에서 맞붙었는데, 넥센 히어로즈가 5회와 7회 빅이닝을 터뜨려 10:6로 승리하며 준플레이오프에 진출했다.",1
2018년 한국시리즈,준플레이오프는 2007년 이후 하위권을 지속했던 한화 이글스와 와일드카드 결정전에서 승리한 넥센 히어로즈의 11년 만의 가을 야구 격돌로 치열하게 펼쳐졌다.,1
2018년 한국시리즈,"플레이오프에서 4위 넥센 히어로즈와 2위 SK 와이번스가 6년 만에 플레이오프에 진출한 팀끼리 격돌하며 치열한 신경전을 펼쳤고, 결국 SK 와이번스가 5차전 10회 말 극적인 백투백 홈런으로 한국시리즈 진출을 확정지었다.",1
2018년 한국시리즈,"SK는 김강민의 볼넷과 한동민의 2점 홈런으로 선취점을 했지만, 두산의 최주환의 적시타 2개로 역전당하기도 하고,  SK는 박정권의 2점 홈런과 장원준의 폭투, 로맥의 실책과 박정권의 희생플라이로 9회까지 역전승을 거두었다.",1
2018년 한국시리즈,"두산이 3회말 1사 1, 3루에서 정수빈의 내야 땅볼 타구를 계기로 오재일의 홈인을 통해 선취점을 잡았고, 4회말에는 김재환의 2루타, 양의지의 적시타, 최주환의 2점 홈런 터뜨려 4점차로 앞서갔다.",1
2018년 한국시리즈,"김강민의 활약으로 SK는 1점차까지 접근했지만, 두산은 8회말 3연속 안타와 정진호의 타점으로 3점을 더하며 승리를 확정했고, 함덕주가 마무리하며 시리즈를 원점으로 만들었다.",1
2018년 한국시리즈,"SK 와이번스는 로맥과 이재원의 홈런으로 승부를 굳히며 켈리의 호투와 김태훈, 정영일의 무실점 투구로 3차전을 석권하고 시리즈 리드를 잡았다.",1
2018년 한국시리즈,"우천으로 인해 4차전이 순연된 경기에서 SK는 김광현, 두산은 린드블럼을 선발로 내세우며 3회말에 양 팀 모두 선취점을 뽑았지만, 8회초 두산의 정수빈의 역전 2점 홈런으로 흐름이 바뀌어 두산이 시리즈를 원점으로 맞추었다.",1
2018년 한국시리즈,SK 와이번스가 7회말 김성현의 동점 적시 2루타와 김강민의 희생플라이로 역전하며 8회말 추가점을 넣고 9회초 1사 1-2루 위기를 극복하며 5차전 승리를 거두고 8년 만의 한국시리즈 우승에 단 한 승만을 남겼다.,1
2018년 한국시리즈,"두산 이용찬과 SK 켈리가 선발 등판한 6차전에서 두산은 최주환, 양의지의 활약으로 잠시 역전을 이루었으나 SK의 최정, 한동민의 극적인 홈런으로 인해 연장 13회까지 치열한 승부 끝에 SK가 8년 만에 한국시리즈 우승을 차지했다.",1
2018년 한국시리즈,2018년 한국 프로 야구 플레이오프 및 결승전은 다음 방송사가 중계했다.,1
질 스콧 (가수),"스콧은 1972년 4월 4일 펜실베이니아주 필라델피아에서 태어나 어머니 조이스와 할머니 둘과 함께 필라델피아 북부의 한 동네에서 외동딸로 자라며 행복한 어린 시절을 보냈고, 여호와의 증인으로 성장했다.",1
질 스콧 (가수),"스콧은 필라델피아 여자 고등학교 졸업 후 템플 대학교에 진학하여 중등 교육을 전공하면서 고등학교 영어 교사가 되기로 결심했지만, 교사 보좌관으로 일하다가 교직에 대한 환멸을 느껴 3년 만에 학교를 그만두었다.",1
질 스콧 (가수),"스콧은 스포큰 워드 예술가로서 활동하며 라이브 시 낭독회에 참여했고, 이를 통해 더 루츠의 멤버였던 아미르 ""퀘스트러브"" 톰슨의 발견으로 더 루츠의 밴드에 초대되어  ""You Got Me"" 곡을 통해 공동 작곡가로서 인정받게 되었다.",1
질 스콧 (가수),"그녀는 싱글 〈A Long Walk〉로 인기를 얻고 차트에서 성공을 거두며 2003년 그래미상 최우수 여성 보컬 퍼포먼스 부문에 노미네이트되었고, 2005년 〈Cross My Mind〉로 최우수 어번/얼터너티브 R&B 부문에서 그래미상을 수상했다.",1
질 스콧 (가수),"2007년 그래미상에서 스콧은 최우수 전통 R&B 보컬 부문을 벤슨과 재로와 함께 수상했고, 2008년에는 루페 피아스코의 싱글에 참여하여 그래미상 최우수 어번/얼터너티브 공연 부문을 수상하는 기쁨을 경험했다.",1
질 스콧 (가수),"주요 곡의 뮤직비디오는 히든 비치 레코드의 보너스 디스크에 수록되었으며, 앨범 발매 전 17분짜리 앨범 샘플이 공개되어 곡들의 미리보기와 스콧이 영감을 받은 곡에 대한 그의 이야기가 담겨 있었다.",1
질 스콧 (가수),"스콧은 2010년 초반 6집 음반 계약 중단으로 인해 수백만 달러의 손해를 입혔다는 이유로 히든 비치 레코드에 고소당했고, 레이블 설립자인 스티브 매키버는 스콧이 10년의 관계를 끝내고 무자비하게 떠났다고 비난했지만 스콧은 이를 부인했다.",1
